org_no,org_nm,tg_no,tg_nm,cap,data_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,30,45,30,45,30,30,30,30,30,30,30,15,30,30,30,30,30,30,45,30,30,30,30,45,30,45,30,30,45,45,30,45,30,30,30,30,45,30,30,45,30,30,30,30,30,30,30,30,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,30,30,30,30,45,30,30,30,30,45,30,30,30,45,30,15,15,30,30,30,45,30,45,45,30,45,60,75,45,60,75,45,45,60,45,45,45,45,30,45,45,45,45,45,30,45,45,45,30,15,30,30,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,45,45,45,30,30,45,30,30,45,30,30,45,30,30,30,15,15,15,30,15,45,30,30,45,45,30,30,30,45,30,30,30,30,45,30,30,45,30,15,45,45,45,45,45,45,45,60,60,45,30,30,30,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,45,30,45,45,45,60,45,60,30,60,60,60,45,15,15,30,30,45,45,30,60,45,30,45,30,30,45,45,45,30,45,45,45,30,30,15,30,30,30,45,45,45,45,45,30,30,30,45,30,30,30,15,30,15,15,15,15,15,15,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211105,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,15,30,30,30,45,45,45,45,45,60,60,45,30,45,45,45,15,15,30,30,45,45,30,60,45,45,60,60,45,45,30,30,45,30,45,45,45,45,15,15,30,30,30,30,30,30,30,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,15,15,15,30,30,15,30,30,30,15,15,15,30,30,30,30,30,15,30,30,15,30,15,30,15,15,15,15,30,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211107,15,15,0,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,45,45,45,45,30,30,45,45,45,45,30,15,15,15,30,30,30,30,45,30,30,30,30,30,30,45,30,30,45,30,30,45,30,30,45,30,30,30,30,30,30,30,30,30,30,30,45,30,15,15,15,15,15,15,15,15,15,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211108,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,30,30,30,45,30,30,30,45,45,30,30,30,15,15,30,15,30,30,30,30,30,30,30,30,45,45,45,30,30,30,45,45,45,30,15,30,30,60,60,60,60,60,75,75,60,45,45,30,30,30,30,15,15,15,15,15,15,15,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211109,15,15,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,30,30,30,30,30,30,30,30,45,30,30,30,30,30,30,15,15,30,30,30,30,45,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,60,45,60,45,45,45,60,45,45,30,30,15,30,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,45,45,30,30,30,30,45,30,30,30,30,15,30,15,15,30,30,30,45,30,30,30,30,45,30,30,45,45,30,30,45,30,30,15,30,30,30,30,30,30,30,15,30,30,30,30,15,15,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,45,30,45,45,30,60,45,30,30,30,30,15,15,15,15,30,30,30,30,30,30,30,45,30,30,30,30,30,30,30,45,60,45,15,30,30,60,60,60,45,60,45,45,45,45,45,45,45,45,30,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,30,30,30,30,30,45,30,30,45,45,30,15,15,30,15,15,30,30,30,30,45,30,45,30,30,30,30,30,30,30,30,30,30,15,30,30,30,45,60,45,45,60,45,45,45,45,45,30,30,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,30,30,30,30,30,30,45,30,30,30,30,30,30,30,15,15,15,30,45,15,30,15,30,15,30,30,30,30,30,30,30,15,30,30,30,30,15,15,30,45,30,30,30,15,30,30,30,15,15,30,15,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,30,30,30,30,30,30,30,45,30,30,30,30,15,15,15,15,30,15,30,30,30,15,30,30,30,30,15,30,15,30,30,30,30,45,15,30,30,30,30,30,15,15,30,15,15,30,15,15,30,30,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,30,15,30,30,45,30,45,30,45,30,30,30,15,15,15,15,30,45,30,15,30,30,45,45,30,30,45,30,30,30,30,45,30,45,15,30,30,30,15,30,30,30,30,15,30,15,15,30,30,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,30,30,30,30,30,30,45,30,30,30,45,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,15,30,30,45,45,30,30,45,45,45,30,30,30,45,45,15,15,30,15,30,30,30,30,30,45,30,30,30,30,45,60,30,30,30,30,30,30,15,30,30,15,15,30,30,15,30,30,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,30,15,30,30,30,45,30,45,30,30,30,30,45,30,30,30,30,15,15,15,15,15,30,30,30,30,30,30,30,45,30,30,30,45,30,30,30,45,30,15,30,30,60,45,30,30,30,45,45,30,30,45,30,15,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,45,30,45,30,30,30,60,30,30,30,30,45,30,60,30,15,30,30,30,30,30,30,30,30,30,30,45,30,30,30,30,30,30,45,30,45,30,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,30,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,60,45,30,45,30,30,45,45,45,30,30,30,45,15,30,30,30,30,30,30,45,30,30,45,45,30,45,30,45,45,45,30,45,30,45,30,30,45,30,30,45,30,45,45,30,30,30,30,30,15,30,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,45,30,45,45,30,45,30,30,30,30,30,30,15,15,45,45,60,45,45,45,45,60,45,30,60,45,45,45,45,45,45,45,45,30,15,30,30,30,30,30,45,15,30,30,30,15,15,30,15,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,30,30,45,45,45,45,30,30,45,45,45,45,45,15,15,30,30,30,30,45,45,45,45,45,30,45,45,45,30,45,30,30,30,45,30,15,30,45,45,45,60,45,45,60,45,45,60,45,45,45,45,30,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,45,45,30,30,45,30,45,45,30,30,45,30,45,30,45,30,15,15,30,15,30,45,30,30,45,45,45,45,30,45,30,45,45,15,45,45,45,30,30,15,30,60,45,45,45,45,60,45,60,45,45,45,45,45,30,15,15,15,0,15,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,15,30,30,60,30,45,45,30,60,30,30,30,45,15,15,30,30,30,45,45,60,30,45,45,30,30,45,45,45,30,45,30,30,45,60,15,45,30,60,45,60,60,60,60,60,60,60,60,45,45,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,30,45,30,45,45,45,45,45,45,45,45,45,15,15,15,30,45,15,30,45,45,45,45,30,30,30,45,45,30,30,45,60,30,30,15,30,30,60,60,75,60,60,60,60,60,60,45,30,15,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,45,30,45,75,30,30,45,45,60,45,30,30,45,30,15,15,15,30,45,30,45,45,45,30,45,45,45,30,30,45,30,45,30,30,45,30,15,30,45,60,60,60,45,45,60,60,60,45,45,60,45,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,30,30,45,30,30,30,30,60,45,45,45,45,60,30,60,30,15,15,45,45,45,60,45,45,45,45,30,45,45,30,45,30,45,45,60,60,45,30,30,45,45,60,60,60,45,45,60,60,45,45,30,30,30,15,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,30,30,60,45,30,45,60,45,60,60,45,30,30,30,15,45,45,30,45,45,45,45,75,45,60,30,60,60,60,60,45,45,45,30,30,45,75,60,60,60,60,60,60,60,60,60,45,30,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,15,45,30,30,30,45,45,75,45,45,45,45,45,45,45,15,30,45,45,45,45,45,30,60,45,45,30,30,45,45,45,30,45,45,30,45,15,15,15,15,45,45,45,45,45,45,30,30,30,30,15,0,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,30,15,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,30,30,30,30,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,30,45,30,45,45,60,45,45,45,60,60,60,45,30,15,45,15,30,30,45,45,30,45,60,30,30,45,45,45,45,45,45,45,60,30,15,15,15,45,45,45,45,60,45,45,30,45,45,30,15,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211203,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,30,30,45,30,45,60,30,45,45,45,60,45,45,45,30,60,15,15,15,45,45,30,45,30,45,45,45,30,45,45,30,30,30,30,30,30,30,30,15,15,15,45,30,45,30,45,45,45,45,45,45,45,30,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,45,30,45,60,45,45,45,45,60,45,60,30,15,45,45,45,45,45,45,45,30,45,45,45,45,45,45,45,30,30,30,45,30,15,15,15,30,30,30,45,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,30,60,30,60,60,45,60,30,30,45,30,45,15,15,15,45,45,30,45,45,45,45,30,45,45,45,45,45,45,30,30,30,30,45,15,15,30,45,30,30,30,30,30,45,45,30,45,30,15,0,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,15,30,30,30,30,30,45,60,60,30,45,60,45,60,30,15,30,30,30,15,45,45,45,30,45,45,45,45,45,45,45,60,45,45,45,30,30,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,15,15,15,15,15,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,45,30,30,30,30,45,30,45,45,45,30,30,45,45,45,30,15,30,30,45,45,45,30,60,45,45,45,30,45,45,45,45,45,30,45,45,45,60,45,30,30,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,30,45,30,75,45,60,30,45,45,45,45,45,15,15,45,30,30,45,45,45,45,30,30,45,45,45,45,60,60,45,60,45,60,45,30,30,30,45,45,45,45,45,45,60,45,45,15,15,15,0,15,0,0,0,0,0,0,0,0,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211209,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,15,15,30,30,30,30,30,45,30,45,60,45,45,45,45,45,45,60,15,15,15,45,45,45,30,45,45,45,45,45,45,45,30,45,45,45,45,30,30,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,30,30,30,30,45,30,45,45,45,45,45,45,30,45,15,15,15,15,30,45,45,45,30,30,45,60,15,30,60,45,45,45,45,45,45,30,30,30,30,15,15,30,15,15,30,30,15,30,30,15,30,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,30,15,30,30,30,30,45,45,30,30,45,30,45,45,45,30,15,15,15,30,15,30,30,30,45,30,30,30,30,30,45,45,30,30,45,45,45,45,30,30,30,30,30,45,45,60,45,45,30,30,30,30,30,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,60,45,75,75,60,75,75,75,60,60,45,30,30,45,45,30,60,60,60,60,60,60,60,60,45,45,60,45,60,45,45,45,45,30,30,30,30,30,30,30,15,30,30,15,30,15,15,15,15,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,45,45,30,45,60,45,60,75,60,45,60,60,45,45,45,45,15,30,15,30,30,30,45,30,45,60,30,45,45,45,60,45,45,45,45,60,45,60,15,30,30,45,60,60,60,60,60,60,45,45,30,15,15,15,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,45,45,45,45,45,45,45,45,45,45,45,45,45,15,15,30,30,30,45,45,30,45,30,45,45,45,45,45,45,30,30,45,60,30,45,30,30,30,30,30,30,30,30,30,15,15,15,30,15,15,30,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,45,45,45,45,45,45,45,45,45,45,45,45,45,45,15,15,30,15,30,30,30,30,30,30,45,30,30,30,30,30,30,30,45,45,45,60,30,30,45,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,45,30,45,60,45,60,60,60,60,60,45,45,60,60,60,15,45,30,30,30,45,45,45,45,45,30,45,45,45,45,45,45,45,45,60,45,45,15,30,45,60,60,75,60,60,60,60,60,60,45,45,30,30,30,30,15,15,15,15,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,45,30,30,30,30,30,45,45,45,30,30,30,45,15,30,30,30,30,45,30,45,45,30,30,45,60,45,45,30,30,45,30,45,30,30,30,30,45,30,30,30,45,30,30,30,45,30,30,30,30,30,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,15,30,30,30,30,30,45,45,30,30,30,45,30,45,45,45,45,15,45,30,30,30,45,30,45,45,30,30,30,45,30,30,30,30,45,45,30,45,30,30,30,45,45,60,60,60,60,45,60,45,30,30,30,30,15,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,45,30,45,30,30,45,45,30,45,45,15,30,30,30,30,30,30,30,30,45,30,45,45,45,30,45,30,45,45,30,45,45,15,30,30,45,45,60,60,60,45,60,60,60,45,30,30,30,15,15,15,15,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,30,30,45,45,45,30,30,45,45,45,30,30,45,30,45,30,30,15,30,30,30,30,30,30,30,45,45,45,30,45,45,45,45,60,45,45,45,30,30,45,45,30,30,45,30,30,30,30,30,30,15,30,30,15,15,15,15,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,30,30,30,45,45,30,45,45,45,45,30,30,30,30,30,15,15,30,30,30,30,30,30,45,45,30,30,30,30,30,30,30,30,45,30,45,45,15,15,30,45,60,60,60,60,45,60,45,45,60,45,45,45,30,15,30,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,30,45,45,45,30,30,30,30,30,30,45,45,30,30,30,30,15,15,30,30,30,45,30,30,30,30,30,30,30,30,30,30,30,30,30,45,30,45,15,30,45,60,45,60,60,60,60,45,45,45,45,60,30,30,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,30,30,45,45,45,45,30,45,45,45,45,45,30,45,45,45,15,30,15,15,30,30,30,30,30,30,30,30,30,30,30,45,30,30,30,30,30,60,30,15,30,45,60,60,60,60,60,60,60,60,45,45,45,30,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,45,30,45,45,45,45,45,60,45,45,45,45,45,45,45,45,15,30,30,30,30,45,60,45,45,60,60,60,60,60,60,45,60,60,60,60,60,60,15,30,45,75,60,75,60,60,60,60,60,60,60,30,30,15,30,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,45,60,60,60,60,60,60,60,60,60,60,60,60,45,30,15,30,30,30,45,45,60,75,60,60,60,60,60,60,60,60,45,60,60,45,60,30,30,30,60,60,60,45,60,75,60,60,45,60,45,45,30,30,15,15,15,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,45,60,45,60,60,60,60,60,60,60,60,60,60,60,60,60,15,30,45,45,45,45,45,45,60,45,60,60,60,45,45,45,45,45,60,60,60,60,15,30,30,30,30,30,45,45,30,30,30,30,30,30,30,30,30,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,60,45,45,60,45,45,45,45,45,45,45,45,60,15,30,30,30,30,45,45,60,45,45,45,45,60,60,45,45,45,45,60,60,60,60,30,30,45,75,60,75,60,75,60,60,60,60,60,45,45,30,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,45,30,30,45,60,60,60,60,60,45,45,60,60,60,60,45,30,30,45,45,45,45,45,45,60,45,45,45,45,60,45,45,45,60,60,60,60,60,30,30,45,60,75,60,75,75,60,75,60,75,75,60,75,30,30,15,15,0,0,0,0,0,0,0
